Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
2016-01-04,1.0405499121668067,1.0360772932101123,1.0042119198553936,1.0333232577162157,1.0355178291451643,1.0003534110635477,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-05,1.0180990597113255,1.0139276516739533,0.9863940128965284,1.0105170819983018,1.013576233408588,0.9811757319279916,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-06,1.0228986598403855,1.01848968528836,0.9936206896551724,1.013310883974926,1.017503000882635,0.9871946825261124,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-07,1.0424171347447688,1.0416170298129743,1.0197755282595726,1.0314371478794429,1.0386506943160754,1.0112773835798263,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-08,1.0400288703318534,1.0457486108093006,1.0271761400676749,1.0306726482258923,1.0404832656252814,1.0166463372415628,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-11,1.0471702584844846,1.061499873601719,1.0467489308812066,1.0402047714078644,1.053494553251479,1.0337183034746402,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-12,1.0173777990696813,1.0366486887449968,1.0249949775147196,1.014257906413916,1.027527463997006,1.0107184880669928,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-13,0.9753487820427286,0.9941162952749484,0.9851302465566576,0.9779544326356248,0.9871396439128802,0.9706547390143532,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-14,0.9800002981914688,0.9997189545407104,0.992161043272552,0.9864721871958784,0.9933979379373558,0.9769081033172342,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-15,0.9992810795991104,1.0202881774149328,1.014701820655761,1.0063515961178473,1.0134251195752912,0.9980583878018112,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-18,0.991866628410927,1.010268645897827,1.0066318338090132,0.9981467966405748,1.0042957479402117,0.9898566784565366,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-19,1.017173412920475,1.0370701983460795,1.036140904474704,1.0224637409108142,1.0305675511872967,1.0183016350856418,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-20,1.0289610061303167,1.0511257346900085,1.0527436326865955,1.0321256117712283,1.0429776443247287,1.0338852884354832,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-21,1.0238134244892172,1.043977725618689,1.0491876834538418,1.0237703879643605,1.0360750462473534,1.0297969014247683,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-22,0.9956586253843448,1.010326444447844,1.0190464171166622,0.9952310128974206,1.005537274214162,1.0000227424209065,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-25,0.987301611271349,0.9940774074689298,1.0063227677020885,0.9856461612658652,0.9933322589370148,0.987606816474985,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-26,1.0063929961688185,1.0096625790469742,1.0257968806897153,1.0034930614998845,1.0109481789337669,1.0060614926118168,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-27,0.9577302102523612,0.9598012983595052,0.976260831846848,0.9620304557743738,0.9644222097423042,0.957475219102059,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-28,0.9537725437806756,0.954114512241164,0.9707814209237262,0.9635392038426308,0.9618300548125914,0.9525224252220186,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-01-29,0.9491152221998794,0.945721898250553,0.961167207683395,0.9616080305160066,0.9560158068124128,0.944075339888999,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
