Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
2016-01-04,1.0566929133858267,1.0567913385826773,1.0751312335958003,1.0443911994321782,1.0558194893780806,1.0543556706086463,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-05,1.04930966469428,1.0554240631163707,1.0769888231426694,1.038005480330629,1.0523874999038638,1.0545844864216205,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-06,1.0637651821862348,1.078238866396761,1.1042847503373818,1.0534447932919877,1.0724550594344464,1.0796365182152288,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-07,1.0559837728194723,1.0757606490872211,1.1057809330628805,1.0454758530289832,1.067522765174432,1.0791430129166006,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-08,1.0608247422680412,1.0887628865979382,1.1223367697594502,1.0513170309071411,1.0770236368569537,1.0937641499427802,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-11,1.0284274193548386,1.0608870967741937,1.0959005376344086,1.0229103445582242,1.048077267054181,1.0672278772479105,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-12,1.0190332326283988,1.0554380664652567,1.093269553541457,1.0179020009352582,1.042543534716177,1.063983730102055,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-13,1.0220528455284552,1.0620426829268292,1.1020833333333333,1.0222644292644496,1.047119089696542,1.0712979185430835,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-14,0.9941351888667992,1.0355367793240555,1.0770543406229292,0.999925337571477,1.0219132112546727,1.046300127708192,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-15,1.0030272452068618,1.0475277497477296,1.0918264379414733,1.0123221728623202,1.0338210138831083,1.0600995040639123,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-18,1.0162217659137578,1.0592402464065709,1.1091375770020533,1.0245381239274811,1.0469255827908717,1.0760246853344142,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-19,1.006530612244898,1.046122448979592,1.1004761904761906,1.0149444521658906,1.0366571834367089,1.0671597715300358,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
2016-01-20,1.0412513255567335,1.0778897136797454,1.1414103923647931,1.0448096084163845,1.0699670128561765,1.1054559698936297,2016,Q1,0.0519317162481935,0.0662954377392648,0.1562099314409979,-0.1299529017777013,0.0598825125919968,0.1299142384378058,0.0707797271569179,-0.7612700526386351,-0.7214185308191929,-0.5663523213549271,-0.5370948504773407,-0.5370948504773407,-0.2128757304311179,-0.0973637216942934
