Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),매출액,총포괄손익,영업비용
2021-10-28,1.0253684210526317,1.019157894736842,1.0081174089068827,1.0233915402769167,1.0216602674946689,1.0158150042085765,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-29,1.036741214057508,1.027848775292865,1.0195511081640445,1.028947242872155,1.0304098793276313,1.026618906819674,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-01,1.01663179916318,1.0070606694560669,1.00139470013947,1.008713650521735,1.010930378563922,1.008034640073886,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-02,1.0029989658738363,0.994105480868666,0.9901852025947164,0.9977411239108216,0.9994850984356844,0.9967017951272475,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-03,1.0242584745762713,1.0192796610169492,1.0140549334140436,1.0180412608916083,1.0215583867174238,1.0201719445711992,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-04,1.02767094017094,1.0294871794871794,1.022323436797121,1.0218801489009433,1.027395287441322,1.0277775417141644,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-05,1.0582039911308203,1.0657427937915742,1.0598096184723602,1.049417195495322,1.0598055807665323,1.063968873356912,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-08,1.0704416761041902,1.0854473386183463,1.0812138894754015,1.0589074308505464,1.0747208792319791,1.083551692133197,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-09,1.008270676691729,1.02749731471536,1.025044754744003,1.0035286891489044,1.0174673054131724,1.0266367098765714,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-11-10,0.9676986584107328,0.986842105263158,0.9858961128310972,0.9706883592871656,0.979707916748002,0.9868903811840918,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
