Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,순이자손익,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,순수수료손익
2023-10-04,1.046376811594203,1.0105072463768117,0.960024154589372,1.0296221678614386,1.0133643113120636,0.9826259229853144,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-10-05,1.0528117359413205,1.0245721271393644,0.9729421352893236,1.0345348293958034,1.0232999968309109,0.994814252869425,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-10-06,1.0046728971962615,0.982535046728972,0.9317367601246106,0.990680269117662,0.97998044897341,0.9522699071545924,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-10-10,0.9962920046349942,0.9786210892236384,0.9261877172653534,0.9858001467694584,0.9746952503505788,0.9463639874425,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-10-11,1.0069330199764983,0.995475910693302,0.9408538973756364,0.9997553402369816,0.989540485703007,0.9610297460771275,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-10-12,0.9883236994219652,0.9830057803468208,0.927456647398844,0.98656081459538,0.9760462490135932,0.9472631956938596,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-10-13,0.980574712643678,0.981206896551724,0.924176245210728,0.984365302155176,0.9732523318302356,0.9437267230494844,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-10-16,0.9755148741418764,0.9801487414187644,0.92162471395881,0.9835219800161252,0.971769698439239,0.9413942434281808,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-10-17,0.989223638470452,0.9955388180764774,0.9349555813055236,0.9967748756775352,0.985665045096397,0.954921557597735,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-10-18,0.9736363636363636,0.979375,0.9187878787878788,0.9816064524160556,0.9698024753487888,0.9385570221349454,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
