Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,예수부채,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,순이자손익,이자수익,이자비용,파생상품관련손익,영업이익(손실),당기순이익(손실),총포괄손익,순수수료손익
2024-07-16,1.0088489208633094,0.997589928057554,0.986810551558753,1.0031440570449883,0.9980011674900484,0.9867155364966168,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-17,1.007117181883537,0.9987419122933142,0.9868559789120536,1.0019823641352072,0.9975423927086432,0.9864649933187298,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-18,0.9994996426018584,0.9945675482487492,0.9819752203955208,0.9969339928915888,0.9926154020523752,0.98145274184927,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-19,0.999570200573066,0.998352435530086,0.9844675262655204,0.9992443282429014,0.9952486697350996,0.984100835701308,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-22,0.9979241231209736,0.998890479599141,0.9840849439274636,0.9987964950897258,0.9950566082439848,0.983940777447018,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-23,1.003093525179856,1.004496402877698,0.9894124700239808,1.003130695406352,1.0000612385275809,0.9892599445632216,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-24,1.0045389048991356,1.006556195965418,0.9912223823246876,1.0037441052877565,1.0013591776284276,0.990990788180066,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-25,1.0080376538740043,1.0120202751629257,0.9961984069514844,1.0072260788134193,1.0058220141518188,0.9961446044757536,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-26,0.9797610681658468,0.9828882642304988,0.9671234481143124,0.9815890202243652,0.9784079185265728,0.9678336719707836,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-29,0.9730876216968012,0.9744784422809456,0.9575336114974502,0.9765590202309676,0.9712303759587704,0.9591236872437934,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-30,1.010621387283237,1.011921965317919,0.9951830443159924,1.0119959826477392,1.0082561358362758,0.996659384453922,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-31,0.9997142857142856,1.0001785714285714,0.9842142857142856,1.0003520753156,0.9970443315629494,0.9857519753743496,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-08-01,0.9997857142857144,0.9992857142857144,0.9845,1.0002880616218548,0.9973258237950496,0.9862191237227316,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-08-02,1.02045288531775,1.0198685171658144,1.0064767470172875,1.0187681503708992,1.0180133887421583,1.008270960249765,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
