Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,이익잉여금,총포괄손익,영업비용,label
2016-12-28,1.0162162162162165,1.0107263513513514,1.0479166666666666,1.0144914997000891,1.0173539597670604,1.0370439291166766,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,0.03378378378378377
2016-12-29,1.0209183673469389,1.0168367346938776,1.0536848072562357,1.0175032019792942,1.0219628554794211,1.0426527922530702,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,0.04251700680272119
2017-01-02,1.0112984822934232,1.0084317032040473,1.0438167509836986,1.0073013866126668,1.012074923425367,1.0327512417025555,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.02023608768971341
2017-01-03,1.0213310580204775,1.0201365187713312,1.0552047781569966,1.0158187248451445,1.0218631693672688,1.043609570020815,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.022184300341296925
2017-01-04,1.0177474402730375,1.0197952218430033,1.053924914675768,1.012942593055118,1.0197809627608625,1.0421797479617594,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.027303754266211566
2017-01-05,1.018150684931507,1.022602739726027,1.0559931506849316,1.0134276518948775,1.021056852526047,1.04424889408081,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.03938356164383561
2017-01-06,1.016466552315609,1.0224699828473414,1.056403659233848,1.0124085043442193,1.0206360234933445,1.044530548357747,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.037735849056603765
2017-01-09,1.0111301369863013,1.0195205479452054,1.0532534246575342,1.008734032113032,1.017089467729597,1.041340592549446,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.03938356164383561
2017-01-10,1.013793103448276,1.0250862068965518,1.0590517241379311,1.012837942442962,1.0218082704374063,1.0469313582177255,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.050000000000000044
2017-01-11,1.0096551724137932,1.023793103448276,1.0575,1.010503771089696,1.0197312923005104,1.0453926250783652,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.050000000000000044
2017-01-12,0.9998290598290598,1.014102564102564,1.046980056980057,1.001527534590243,1.0099665316362738,1.0352623126791405,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.0410256410256411
2017-01-13,0.9916949152542373,1.0045762711864408,1.0368361581920904,0.994305465272362,1.0012734462580457,1.0256204145746726,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.03220338983050852
2017-01-16,0.9926994906621393,1.005432937181664,1.0372382569326544,0.9967220281827815,1.0026902201109784,1.0264646004556324,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.04414261460101865
2017-01-17,0.9932088285229204,1.0046689303904923,1.03568194680249,0.9973180230586396,1.0024340086718375,1.0255969085964334,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.05432937181663844
2017-01-18,0.9998290598290598,1.0096581196581196,1.041025641025641,1.003385056757397,1.0084036622748502,1.0315403718338727,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.058119658119658135
2017-01-19,1.006196213425129,1.0148020654044752,1.0464716006884682,1.0084215809462829,1.0138846575022509,1.0373752414396364,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.058519793459552494
2017-01-20,0.9996581196581196,1.0063247863247864,1.0376068376068377,1.0012488650766298,1.0062900068512286,1.0292892223565977,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.08034188034188028
2017-01-23,1.0060240963855422,1.0111876075731498,1.0429145152036718,1.006661754753318,1.0119591366405547,1.035182909847093,2017,Q1,-0.0339642922672475,-0.0414202850754626,-0.0648948822853802,-0.0965466272595931,-0.0825345197769241,0.0090829381049371,-0.5174873273430936,1.1665375940871172,-0.1921430858524133,0.7470670931224792,0.7470670931224792,-0.0607586561375476,-0.0369575155127844,-0.0091227091815175,-0.003295524488559,0.09466437177280551
