Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,보험계약자산,보험계약부채,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,차입부채,상각후원가측정금융자산,label
2024-02-20,0.9906976744186048,0.904467564259486,0.8559771521827825,0.9776341203872831,0.9311075453581612,0.8746090436699085,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.1358629130966953
2024-02-21,0.9292185730464326,0.852321630804077,0.7955266138165346,0.9219132798525372,0.8747010961869568,0.8154907771943747,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.05775764439411102
2024-02-22,0.9068403908794788,0.8334419109663409,0.7666485703944986,0.904989125948881,0.853981711945017,0.7889966896191833,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.0021715526601520097
2024-02-23,0.8884937238493724,0.8201882845188284,0.74307880055788,0.8951554645293148,0.8396008157663805,0.7679760463203377,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.01987447698744771
2024-02-26,0.931236442516269,0.8658351409978308,0.7745480838756327,0.9412263475458712,0.8828896404080434,0.8029750171873745,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.029284164859002204
2024-02-27,0.9419109663409336,0.8821389793702498,0.7793159609120521,0.9527486163197748,0.8949103314548422,0.8102781186692797,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.07709011943539634
2024-02-28,0.8645286686103013,0.8076287657920311,0.7029478458049886,0.8795240993616585,0.8199377986083707,0.7342430609117556,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.21185617103984455
2024-02-29,0.9361197110423116,0.8736842105263158,0.7511007911936705,0.9459867421135492,0.8830214703716279,0.7869297479404761,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.16099071207430338
2024-03-04,0.8957651588065447,0.8314725697786333,0.7060314404876484,0.9036617707561696,0.8403367840419836,0.7426365297575689,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.23676612127045238
2024-03-05,0.9092822966507176,0.840334928229665,0.7075598086124402,0.9169326853711128,0.8511774187182866,0.7469505358956583,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,-0.2535885167464115
