Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,이자수익,영업비용,label
2024-01-25,1.0339578454332552,1.0459016393442624,0.996440281030445,1.0269392005334723,1.0324168537792808,1.0080635071651838,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.10772833723653397
2024-01-26,1.013163972286374,1.0299076212471132,0.9848729792147806,1.0103983513857095,1.016386004037315,0.9942885675997604,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.12979214780600457
2024-01-29,1.0264150943396226,1.048938679245283,1.007688679245283,1.026055397802339,1.0343449747546036,1.0148890363621668,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.11886792452830186
2024-01-30,1.0288782816229116,1.0571599045346065,1.0212012728719173,1.0313359509684803,1.0422415179705748,1.0261146419514051,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.11169451073985681
2024-01-31,1.0658354114713218,1.0992518703241896,1.0670407315045718,1.0635157268424709,1.0805468144595354,1.0698082688230524,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.08179551122194517
2024-02-01,1.048395061728395,1.0833333333333333,1.0562551440329218,1.0433733463915773,1.063220009331828,1.0572998920090912,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.09827160493827158
2024-02-02,0.96117381489842,0.9906320541760724,0.9672310007524454,0.9622605884665092,0.9746832174361408,0.9677008814549544,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.17336343115124153
2024-02-05,1.0192307692307692,1.0504807692307692,1.030857371794872,1.0202213649947491,1.034330201597985,1.0295081154866073,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.1134615384615385
2024-02-06,1.0255474452554745,1.0574209245742092,1.0439902676399029,1.0266995776466137,1.0424453613058131,1.0406544288821062,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.08077858880778588
2024-02-07,1.023960880195599,1.056112469437653,1.0498940505297474,1.0259528201188763,1.0430149990030382,1.044243426428402,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.0806845965770171
2024-02-08,1.012864077669903,1.0422330097087378,1.0433333333333332,1.01512187353433,1.0320468743935056,1.0354384101203151,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.08300970873786406
2024-02-13,1.0121951219512195,1.0410975609756097,1.0489430894308944,1.016423926178558,1.0335497018295428,1.0391618102041034,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.0765853658536585
