Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,보험계약자산,보험계약부채,파생상품자산,파생상품부채,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,영업이익,label
2024-04-24,0.9722689075630252,0.9995798319327732,1.0107563025210085,0.9885831289959937,0.9986028931167048,0.989362114065096,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.12436974789915967
2024-04-25,0.967278797996661,0.991652754590985,1.007262103505843,0.9852576499883968,0.99270257625283,0.9833207535579844,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.11686143572621033
2024-04-26,0.9373996789727128,0.9538523274478332,0.9718833600856074,0.9568836992685608,0.9587975250579728,0.9472288701284828,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.0609951845906902
2024-04-29,0.9499192245557352,0.9605815831987076,0.9810985460420032,0.9697821856071114,0.9683272793377354,0.9548794083347716,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.07592891760904674
2024-04-30,0.9574193548387095,0.9598387096774194,0.981989247311828,0.9739965624658676,0.9699306553218976,0.9548691399205232,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.08225806451612905
2024-05-02,0.9940199335548172,0.9870431893687708,1.0119878183831672,1.0025522226758594,0.9990336275662044,0.9839636495368644,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.10963455149501655
2024-05-03,1.0019933554817275,0.9869601328903654,1.0120985603543744,1.0020881821893397,0.9991256630360896,0.9844894315192624,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.14451827242524917
2024-05-07,0.9833870967741936,0.9595967741935484,0.9833333333333332,0.9779052450295956,0.9729646185719502,0.957353136665816,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.16129032258064524
2024-05-08,0.9696202531645568,0.9439082278481012,0.9658755274261605,0.9667306195720864,0.9588248347481596,0.94116978987434,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.16772151898734178
2024-05-09,0.9721518987341772,0.9451740506329114,0.966587552742616,0.9727795978317068,0.9627462790578586,0.9430986492227222,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.11234177215189867
2024-05-10,0.949770290964778,0.9178407350689128,0.9351710056151096,0.9521328626572112,0.938281726750293,0.9156293131879814,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.09494640122511488
2024-05-13,0.9350223546944858,0.8992548435171386,0.9109041231992052,0.9399383327240796,0.921386798934844,0.8946385514449526,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.11326378539493298
2024-05-14,0.9396731054977712,0.9037147102526004,0.9102278355621596,0.9485732258977058,0.9263963984731004,0.8955215358963834,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.12035661218424965
2024-05-16,0.870945945945946,0.8327702702702703,0.8313288288288289,0.8876545490494353,0.8575180661052467,0.8205244489551994,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.05135135135135127
2024-05-17,0.8850404312668464,0.8425202156334232,0.8320979335130279,0.9061234129709924,0.8689965350686542,0.8242697503730282,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.0026954177897573484
