Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,매출액,영업비용,label
2023-05-12,1.0125,1.0078571428571428,1.0342261904761905,1.0113350307071534,1.0087437361619256,1.0274502587214354,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.16249999999999998
2023-05-15,1.0253623188405796,1.0230978260869563,1.0483997584541065,1.021266231021748,1.0211381429229545,1.0409526133249885,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.15489130434782605
2023-05-16,1.0216216216216216,1.0131531531531532,1.0414714714714717,1.012882987013275,1.0141310032583393,1.0341676144503875,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.1594594594594595
2023-05-17,1.0197841726618706,1.00818345323741,1.0384292565947242,1.0090501177454725,1.011134928859129,1.031248331928634,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.1546762589928058
2023-05-18,1.010892857142857,0.9999107142857144,1.0292559523809524,1.0015075956490815,1.0035399139853602,1.0230992447817129,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.13303571428571426
2023-05-19,0.9896853146853148,0.9795454545454544,1.0062062937062937,0.9840429564639814,0.9841545691645216,1.0015819970839497,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.1923076923076923
2023-05-22,0.98397212543554,0.977439024390244,1.0014808362369338,0.9841389198410796,0.9825611297229152,0.9981547165027878,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.21080139372822304
2023-05-23,0.974784110535406,0.9709844559585492,0.9917674150834772,0.9800693452502772,0.9765450843620458,0.9898781862851252,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.19861830742659758
2023-05-24,0.9964664310954064,0.9948763250883392,1.013221436984688,1.0021107224701566,0.9990722255651072,1.0122003326435571,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.19081272084805656
2023-05-25,1.0012433392539966,1.002575488454707,1.0172587329780935,1.0060959180143674,1.0039772235242463,1.0170170881655531,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.17850799289520425
