Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),매출액,자본금,총포괄손익,영업비용,label
2024-06-26,1.0714561855670104,1.092493556701031,1.0649377147766323,1.052276993472477,1.0672608227395284,1.0799532862272148,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.13079896907216493
2024-06-27,1.0727810650887577,1.1171926364234055,1.0833004602235372,1.0603194695370004,1.0805355856405,1.098621080967586,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.1012491781722551
2024-06-28,1.0187618445988629,1.0734996841440303,1.038734470414824,1.0153743305858842,1.0345756366580878,1.0537696341761358,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.13644977890082122
2024-07-01,1.015688775510204,1.0775829081632653,1.0465242346938777,1.0205263269861486,1.0402372273981202,1.0617568848606196,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.12181122448979587
2024-07-02,1.0310660562459124,1.0965990843688684,1.0704817963810769,1.038091891695614,1.0604113326059608,1.085926223420704,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.0954872465663833
2024-07-03,1.0199738903394255,1.0902415143603132,1.0659595300261098,1.029502879279809,1.052779113003101,1.0810522037089108,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.09791122715404699
2024-07-04,1.0080958549222798,1.0786593264248705,1.054997841105354,1.017592186735163,1.0403495688778148,1.0702682683772298,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.102979274611399
2024-07-05,1.0006451612903229,1.065774193548387,1.0486881720430108,1.01117073471389,1.032863132184319,1.0639572519946283,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.10774193548387101
2024-07-08,0.996973599484868,1.052994204764971,1.0449023395578452,1.0075415178398857,1.027928103603722,1.059872385493004,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.10624597553122983
2024-07-09,0.9845714285714284,1.030698412698413,1.0293333333333334,0.9946555725742036,1.0122773863351482,1.0435901854339578,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.11111111111111116
2024-07-10,1.0091205211726384,1.0462214983713356,1.055168295331162,1.016834038569105,1.0349744310866855,1.0684639075287077,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.07491856677524433
2024-07-11,1.007077922077922,1.0333116883116884,1.0509415584415585,1.011072151288795,1.0286032554929865,1.0628638895607558,2024,Q3,-0.0060097271543045,-0.0014408157530961,-0.0307789425746001,0.0262725946978921,0.0013387229566874,-0.0046203802491981,-0.0035711861844246,-0.049874012973983,-0.9115320769456108,-0.4699749241124455,-0.4699749241124455,-0.0751383532726969,0.0,-0.2120439700493867,-0.080093186454018,-0.07922077922077919
