비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),연도,분기,자본금,총포괄손익
20740909000000.0,27293644000000.0,10123492000000.0,6843549000000.0,16967041000000.0,6286411000000.0,10326603000000.0,4481421000000.0,-553709000000.0,-475442000000.0,-337577000000.0,-337577000000.0,2020,Q1,1789079000000.0,
19835618000000.0,26301457000000.0,9810910000000.0,6620925000000.0,16431835000000.0,5829430000000.0,9869622000000.0,4891108000000.0,-551268000000.0,-622126000000.0,-456084000000.0,-456084000000.0,2020,Q2,1789079000000.0,
19473535000000.0,26423143000000.0,9695093000000.0,6929032000000.0,16624125000000.0,5758826000000.0,9799018000000.0,6469115000000.0,22500000000.0,-162077000000.0,-69828000000.0,-69828000000.0,2020,Q3,1789079000000.0,
19757148000000.0,26705202000000.0,10180660000000.0,6261307000000.0,16441967000000.0,6223043000000.0,10263235000000.0,6957629000000.0,269498000000.0,56876000000.0,350227000000.0,350227000000.0,2020,Q4,1789079000000.0,
19692197000000.0,27421309000000.0,11028860000000.0,6087313000000.0,17116173000000.0,6264944000000.0,10305136000000.0,6632538000000.0,187076000000.0,33217000000.0,45322000000.0,45322000000.0,2021,Q1,1789079000000.0,
19884415000000.0,26865354000000.0,10856796000000.0,5575973000000.0,16432769000000.0,6392393000000.0,10432585000000.0,6610665000000.0,274571000000.0,160563000000.0,129941000000.0,129941000000.0,2021,Q2,1789079000000.0,
20250386000000.0,28605528000000.0,12882565000000.0,5058157000000.0,17940722000000.0,6634945000000.0,10664806000000.0,6977999000000.0,158301000000.0,272897000000.0,244723000000.0,244723000000.0,2021,Q3,1789079000000.0,
20911466000000.0,29478122000000.0,13148969000000.0,5686335000000.0,18835304000000.0,6611853000000.0,10642818000000.0,8143712000000.0,101983000000.0,-73478000000.0,132187000000.0,132187000000.0,2021,Q4,1789079000000.0,
21025716000000.0,29348826000000.0,13789260000000.0,5317496000000.0,19106756000000.0,6215990000000.0,10242070000000.0,6457899000000.0,-255702000000.0,-209810000000.0,-159395000000.0,-159395000000.0,2022,Q1,1789079000000.0,
22138342000000.0,30072388000000.0,14601784000000.0,5609948000000.0,20211732000000.0,5872490000000.0,9860656000000.0,5060521000000.0,-759649000000.0,-673055000000.0,-495869000000.0,-495869000000.0,2022,Q2,1789079000000.0,
23941973000000.0,31482981000000.0,16681563000000.0,6011422000000.0,22692985000000.0,4827082000000.0,8789996000000.0,6185523000000.0,-1043201000000.0,-1458010000000.0,-1040448000000.0,-1040448000000.0,2022,Q3,1789079000000.0,
23631862000000.0,29259039000000.0,16043011000000.0,5865589000000.0,21908600000000.0,3310247000000.0,7350439000000.0,6427229000000.0,-1142911000000.0,-1073642000000.0,-1495675000000.0,-1495675000000.0,2022,Q4,1789079000000.0,
23971274000000.0,29069750000000.0,15396150000000.0,7729460000000.0,23125610000000.0,1903948000000.0,5944140000000.0,3942097000000.0,-1575792000000.0,-1823760000000.0,-1405754000000.0,-1405754000000.0,2023,Q1,1789079000000.0,
24234578000000.0,30408033000000.0,14936319000000.0,9070742000000.0,24007061000000.0,2360780000000.0,6400972000000.0,4329254000000.0,-1501544000000.0,193036000000.0,457071000000.0,457071000000.0,2023,Q2,1789079000000.0,
24589554000000.0,30244998000000.0,16077680000000.0,8407614000000.0,24485294000000.0,1719512000000.0,5759704000000.0,4688687000000.0,-589179000000.0,-840903000000.0,-641314000000.0,-641314000000.0,2023,Q3,1789079000000.0,-641268000000.0
24141930000000.0,29732412000000.0,16422259000000.0,7628598000000.0,24050857000000.0,1641363000000.0,5681555000000.0,6850977000000.0,-217606000000.0,-160487000000.0,-128704000000.0,-128704000000.0,2023,Q4,1789079000000.0,-1027616000000.0
24736922000000.0,30550406000000.0,17593470000000.0,6873801000000.0,24467271000000.0,762129000000.0,6083135000000.0,5137018000000.0,-644820000000.0,-1119324000000.0,-876445000000.0,-876445000000.0,2024,Q1,2500000000000.0,-879234000000.0
23294390000000.0,30202499000000.0,18727115000000.0,5926936000000.0,24654051000000.0,227442000000.0,5548448000000.0,6122223000000.0,-457881000000.0,-560219000000.0,-533207000000.0,-533207000000.0,2024,Q2,2500000000000.0,-534687000000.0
21569086000000.0,30201453000000.0,19627752000000.0,5439816000000.0,25067568000000.0,-187121000000.0,5133885000000.0,6811193000000.0,-321766000000.0,-248237000000.0,-366274000000.0,-366274000000.0,2024,Q3,2500000000000.0,-414563000000.0
