비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),연도,분기,자본금,총포괄손익
13770188000000.0,27177757000000.0,4452892000000.0,318508000000.0,4771400000000.0,20930306000000.0,22406357000000.0,5924725000000.0,512770000000.0,445438000000.0,316269000000.0,316269000000.0,2018,Q4,491096000000.0,
13972408000000.0,28230748000000.0,5259323000000.0,378451000000.0,5637774000000.0,21116313000000.0,22592974000000.0,5308450000000.0,328334000000.0,760642000000.0,566406000000.0,566406000000.0,2019,Q1,491096000000.0,
14060744000000.0,28564800000000.0,5025736000000.0,413417000000.0,5439153000000.0,21390101000000.0,23125647000000.0,5756024000000.0,442483000000.0,677039000000.0,520902000000.0,520902000000.0,2019,Q2,491096000000.0,
14149079000000.0,28793385000000.0,4881535000000.0,438488000000.0,5320023000000.0,21746575000000.0,23473362000000.0,5306415000000.0,392390000000.0,581805000000.0,451615000000.0,451615000000.0,2019,Q3,491096000000.0,
15033036000000.0,29800298000000.0,5276521000000.0,1023351000000.0,6299872000000.0,22087684000000.0,23500426000000.0,6253852000000.0,516410000000.0,506594000000.0,367445000000.0,367445000000.0,2019,Q4,491096000000.0,
15571315000000.0,30385479000000.0,5771116000000.0,998902000000.0,6770018000000.0,22154617000000.0,23615461000000.0,5364579000000.0,264879000000.0,529221000000.0,396707000000.0,396707000000.0,2020,Q1,491096000000.0,
15791083000000.0,30025386000000.0,5158153000000.0,1030839000000.0,6188992000000.0,22373140000000.0,23836394000000.0,5154303000000.0,160136000000.0,199514000000.0,218784000000.0,218784000000.0,2020,Q2,491096000000.0,
15959086000000.0,30690095000000.0,5467932000000.0,1061966000000.0,6529898000000.0,22660840000000.0,24160197000000.0,5888646000000.0,346148000000.0,354288000000.0,287973000000.0,287973000000.0,2020,Q3,491096000000.0,
15867280000000.0,31241433000000.0,6024842000000.0,1125340000000.0,7150182000000.0,22849369000000.0,24091251000000.0,6546955000000.0,602667000000.0,450843000000.0,262000000000.0,262000000000.0,2020,Q4,491096000000.0,
15859553000000.0,31630749000000.0,6548013000000.0,1115765000000.0,7663778000000.0,22821526000000.0,23966971000000.0,6296450000000.0,301458000000.0,523053000000.0,401884000000.0,401884000000.0,2021,Q1,491096000000.0,
16404838000000.0,31836249000000.0,6329543000000.0,1222903000000.0,7552446000000.0,23248256000000.0,24283803000000.0,6716464000000.0,376464000000.0,559629000000.0,427478000000.0,427478000000.0,2021,Q2,491096000000.0,
16707591000000.0,31077346000000.0,5202198000000.0,1564608000000.0,6766806000000.0,23431082000000.0,24310540000000.0,6474093000000.0,259040000000.0,337802000000.0,275523000000.0,275523000000.0,2021,Q3,491096000000.0,
17114961000000.0,32576208000000.0,6411865000000.0,1585435000000.0,7997300000000.0,23708066000000.0,24578908000000.0,7841548000000.0,421388000000.0,498275000000.0,321763000000.0,321763000000.0,2021,Q4,491096000000.0,
17101343000000.0,32990825000000.0,6691845000000.0,1593493000000.0,8285338000000.0,23845683000000.0,24705487000000.0,7394199000000.0,280237000000.0,541050000000.0,413669000000.0,413669000000.0,2022,Q1,491096000000.0,
17039412000000.0,33383490000000.0,6797529000000.0,1590398000000.0,8387927000000.0,24143161000000.0,24995563000000.0,8315440000000.0,339802000000.0,402279000000.0,303106000000.0,303106000000.0,2022,Q2,491096000000.0,
17777948000000.0,34116462000000.0,6849683000000.0,1522676000000.0,8372359000000.0,24520057000000.0,25744103000000.0,8540421000000.0,372686000000.0,800913000000.0,535446000000.0,535446000000.0,2022,Q3,491096000000.0,
18267005000000.0,34782050000000.0,7109444000000.0,1584179000000.0,8693623000000.0,24967441000000.0,26088427000000.0,9802053000000.0,412608000000.0,305617000000.0,324239000000.0,324239000000.0,2022,Q4,491096000000.0,
18460212000000.0,35703363000000.0,7986368000000.0,1594856000000.0,9581224000000.0,25181544000000.0,26122139000000.0,9867575000000.0,200099000000.0,605793000000.0,493527000000.0,493527000000.0,2023,Q1,491096000000.0,
18860597000000.0,36391069000000.0,8212052000000.0,1644071000000.0,9856123000000.0,25595178000000.0,26534946000000.0,10389626000000.0,346456000000.0,512603000000.0,414951000000.0,414951000000.0,2023,Q2,491096000000.0,
19142812000000.0,35377817000000.0,6954639000000.0,1495683000000.0,8450322000000.0,26097636000000.0,26927495000000.0,9146660000000.0,338734000000.0,694213000000.0,594572000000.0,594572000000.0,2023,Q3,491096000000.0,612653000000.0
19481130000000.0,35577102000000.0,6922025000000.0,1443124000000.0,8365149000000.0,26203527000000.0,27211953000000.0,9566443000000.0,276398000000.0,373237000000.0,311849000000.0,311849000000.0,2023,Q4,491096000000.0,1137104000000.0
19739066000000.0,36084127000000.0,7202511000000.0,1427473000000.0,8629984000000.0,26520596000000.0,27454143000000.0,8901040000000.0,250399000000.0,792351000000.0,635801000000.0,635801000000.0,2024,Q1,491096000000.0,654551000000.0
20263010000000.0,36594650000000.0,7184124000000.0,1428700000000.0,8612824000000.0,26953947000000.0,27981826000000.0,9500126000000.0,335257000000.0,727743000000.0,596810000000.0,596810000000.0,2024,Q2,491096000000.0,594518000000.0
20373121000000.0,35964583000000.0,6036147000000.0,1440669000000.0,7476816000000.0,27364542000000.0,28487767000000.0,8623211000000.0,528441000000.0,617693000000.0,501413000000.0,501413000000.0,2024,Q3,491096000000.0,516709000000.0
