비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),연도,분기,자본금,총포괄손익
10955134499000.0,18859813557000.0,5632974737000.0,1588605826000.0,7221580563000.0,16263303613000.0,11638232994000.0,2036799247000.0,51690367000.0,3408123000.0,3376154000.0,3376154000.0,2018,Q3,345827130000.0,
11177995170000.0,19677950990000.0,6582155991000.0,1697257075000.0,8279413066000.0,15863005261000.0,11398537924000.0,2239442734000.0,-185934736000.0,-359252336000.0,-285595779000.0,-285595779000.0,2018,Q4,353865580000.0,
11042238493000.0,19534487664000.0,6136467365000.0,1992982290000.0,8129449655000.0,15878098276000.0,11405038009000.0,1848205880000.0,10662901000.0,11085722000.0,9981105000.0,9981105000.0,2019,Q1,353865580000.0,
9898050201000.0,11308349852000.0,351222098000.0,62428218000.0,413650316000.0,16534184381000.0,10894699536000.0,1433614330000.0,35542588000.0,64088706000.0,-51672147000.0,-51672147000.0,2019,Q2,353865580000.0,
9874529216000.0,11303837015000.0,345780927000.0,74095650000.0,419876577000.0,16523826444000.0,10883960438000.0,26825594000.0,-16017442000.0,-19244846000.0,-10405210000.0,-10405210000.0,2019,Q3,353865580000.0,
9847182282000.0,11272534689000.0,362235159000.0,48608548000.0,410843707000.0,16487071230000.0,10861690982000.0,48182965000.0,-5583254000.0,1111475000.0,-22561559000.0,-22561559000.0,2019,Q4,353865580000.0,
9840087190000.0,11180527942000.0,190654182000.0,55965177000.0,246619359000.0,16600667208000.0,10933908583000.0,61534032000.0,,,,,2020,Q1,353865580000.0,
9794773293000.0,11173053212000.0,188170938000.0,57919983000.0,246090921000.0,,10926962291000.0,31394584000.0,-21291524000.0,-17897303000.0,,,2020,Q2,353865580000.0,
9757076604000.0,11175563419000.0,187160140000.0,78671319000.0,265831459000.0,16566579491000.0,10909731960000.0,40713484000.0,-11745019000.0,-26358837000.0,,,2020,Q3,353865580000.0,
9476642932000.0,10898783668000.0,204371746000.0,143897153000.0,348268899000.0,16154810967000.0,10550514769000.0,38741251000.0,-4145739000.0,78735059000.0,-373003928000.0,-373003928000.0,2020,Q4,353865580000.0,
9509215268000.0,10933352812000.0,195044209000.0,159876496000.0,354920705000.0,16144989044000.0,10578432107000.0,39083919000.0,1711257000.0,-15357421000.0,-11258508000.0,-11258508000.0,2021,Q1,353865580000.0,
9555583756000.0,10988994564000.0,197247714000.0,157707122000.0,354954836000.0,16162022780000.0,10634039728000.0,39601042000.0,-4340219000.0,18459507000.0,16563005000.0,16563005000.0,2021,Q2,353865580000.0,
9505125271000.0,11084844837000.0,201766058000.0,177662662000.0,379428720000.0,16260107001000.0,10705416117000.0,36732308000.0,-2021281000.0,111942515000.0,97481819000.0,97481819000.0,2021,Q3,353865580000.0,
9268756933000.0,11109138358000.0,221237071000.0,110885359000.0,332122430000.0,16352611450000.0,10777015928000.0,80420241000.0,19701564000.0,,93634524000.0,93634524000.0,2021,Q4,353865580000.0,
9307104203000.0,11163367970000.0,208402633000.0,116241822000.0,324644455000.0,16411006524000.0,10838723515000.0,46052191000.0,5647127000.0,72453250000.0,57351506000.0,57351506000.0,2022,Q1,353865580000.0,
9159580996000.0,11210255560000.0,215794971000.0,114312103000.0,330107074000.0,16468200975000.0,10880148486000.0,38861807000.0,-7107919000.0,74322399000.0,57772380000.0,57772380000.0,2022,Q2,353865580000.0,
9111342591000.0,11198521041000.0,219455578000.0,92741203000.0,312196781000.0,16493243956000.0,10886324260000.0,42855820000.0,-6202823000.0,7726521000.0,22350269000.0,22350269000.0,2022,Q3,353865580000.0,
9311699900000.0,11430169706000.0,258944569000.0,46736416000.0,305680985000.0,16733165095000.0,11124488721000.0,52730653000.0,-10621398000.0,167038533000.0,237996771000.0,237996771000.0,2022,Q4,353865580000.0,
9743843648000.0,11471686994000.0,160027994000.0,49537790000.0,209565784000.0,16768503426000.0,11262121210000.0,53512928000.0,2893597000.0,28655199000.0,33681109000.0,33681109000.0,2023,Q1,353865580000.0,
9784157582000.0,11456324407000.0,127675023000.0,51464864000.0,179139887000.0,16756092498000.0,11277184520000.0,56555936000.0,-2357104000.0,8631168000.0,8010896000.0,8010896000.0,2023,Q2,353865580000.0,
10054932605000.0,11732007901000.0,153107102000.0,48921729000.0,202028831000.0,17020900569000.0,11529979070000.0,60687110000.0,-6232460000.0,13990386000.0,264032847000.0,264032847000.0,2023,Q3,353865580000.0,253051486000.0
10119747922000.0,11774249959000.0,196119734000.0,48531884000.0,244651618000.0,17010990637000.0,11529598341000.0,99151678000.0,-5887228000.0,10330734000.0,-4267888000.0,-4267888000.0,2023,Q4,353865580000.0,57984170000.0
10048488387000.0,11760644130000.0,173854545000.0,47544300000.0,221398845000.0,16797168009000.0,11539245285000.0,104106367000.0,998724000.0,16506329000.0,13822749000.0,13822749000.0,2024,Q1,353865580000.0,9646944000.0
9761246030000.0,11870886520000.0,177586861000.0,45574448000.0,223161309000.0,16910804736000.0,11647725211000.0,106013256000.0,-4498530000.0,148330388000.0,112577313000.0,112577313000.0,2024,Q2,353865580000.0,108479926000.0
9956471714000.0,11923464146000.0,225138002000.0,43907993000.0,269045995000.0,16917524963000.0,11654418151000.0,112806172000.0,-7776496000.0,8889191000.0,6720227000.0,6720227000.0,2024,Q3,353865580000.0,6692939000.0
